id,name,host_id,host_name,neighbourhood_group,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
25355845,Super Charming 1 Bedroom  in the Heart of Chelsea,21705284,Dani,Manhattan,40.74388,-73.99631,Entire home/apt,200,2,71,6/18/2019,5.23,1,230
491529,3 bdrm family friendly home in central Park Slope,2429432,Julie,Brooklyn,40.67211,-73.976,Entire home/apt,220,3,27,5/17/2019,0.45,1,68
4847624,Cozy 1BR in Brooklyn Heights ,22930715,Natalie,Brooklyn,40.69191,-73.99331,Entire home/apt,130,2,1,1/3/2015,0.02,1,0
9952636,Bright and stylish BR in trendy Brooklyn. Yard!,820010,Liubov,Brooklyn,40.69233,-73.94204,Private room,76,1,25,7/1/2019,0.58,3,141
20900400,Amazing loft 1200 sqft in the best of Williamsburg,3273275,Gilles,Brooklyn,40.71967,-73.96001,Entire home/apt,155,2,6,7/7/2019,0.27,1,4
7858532,Cozy artsy space in Brooklyn,735786,Christine,Brooklyn,40.67082,-73.9278,Private room,55,2,39,5/31/2019,0.83,1,311
20385039,Air mattress boudoir [BEST RATES],142590597,Joica,Brooklyn,40.67425,-73.87279,Shared room,79,1,9,6/4/2019,0.4,6,180
32364762,Bronx,19303369,Hiroki,Bronx,40.88474,-73.90321,Private room,27,30,0,,,37,0
15501506,Feng Shui in Astoria with Balcony 150mb WiFi,19338842,John,Queens,40.77508,-73.91231,Entire home/apt,125,18,0,,,1,0
10019312,Comfy Spacious room/Lower Manhattan - East Side,44216429,Maria,Manhattan,40.73628,-73.98549,Private room,100,4,115,7/7/2019,2.67,1,268
473592,AMAZING Private 1stop away from NYC 1 block Subway,2347382,Massi & Ray,Queens,40.7502,-73.94189,Private room,70,1,144,6/17/2019,1.68,2,340
35619784,Patty Home,267951770,Patricia,Queens,40.68761,-73.84241,Entire home/apt,100,1,0,,,1,189
24611661,BEAUTIFUL GREAT BEDROOM IN HARLEM,185683441,Maxime C And Winie C,Manhattan,40.81639,-73.94414,Private room,80,2,40,6/26/2019,2.75,3,177
34318710,Tremendous East Village Apt!,21010752,Zach,Manhattan,40.72132,-73.9804,Private room,140,4,0,,,2,8
239055,Nolita Penthouse_Private Deck_Elev_,65064,Ashley & Nir,Manhattan,40.71892,-73.99628,Entire home/apt,300,7,2,10/6/2014,0.03,1,0
20743703,Home away from home in Brooklyn,20866359,Sarah,Brooklyn,40.67542,-73.95107,Private room,50,2,82,6/21/2019,3.7,1,30
26332468,"3BR renovated private apartment, prime Park Slope!",4694251,Anh & David,Brooklyn,40.67469,-73.98368,Entire home/apt,229,2,55,7/5/2019,4.41,1,215
23723970,"Room w private bathroom, shower & patio",10331194,Lauren,Brooklyn,40.68872,-73.92425,Private room,49,5,0,,,1,0
35672777,**SUMMER OFFER**Healers LOFT: Tranquil and Light,2010787,Amma,Manhattan,40.7144,-73.98201,Entire home/apt,297,20,0,,,1,276
36112291,Fire Escape Bedroom in Artist Loft.,101618737,Sihan,Brooklyn,40.69191,-73.90807,Private room,80,3,0,,,2,13
13937701,Entire Spacious Artist Apartment,36438456,Marco,Manhattan,40.83625,-73.93915,Entire home/apt,140,2,10,8/3/2017,0.28,1,0
24853936,JFK Queens/House of Suedajoy#5(dis by flexibility,175019394,Suzan,Queens,40.67121,-73.77859,Private room,80,1,68,6/22/2019,4.81,6,153
33801781,Lower East Side Classic Vibes,69831679,May,Manhattan,40.72059,-73.98514,Entire home/apt,170,3,6,7/1/2019,2.57,1,235
26074006,Nice & Spacious Manhattan Room Near the Station,137358866,Kazuya,Manhattan,40.81217,-73.94406,Private room,52,30,2,6/4/2019,0.19,103,214
30470365,Cozy Brooklyn Apartment,37860219,Rebecca,Brooklyn,40.70073,-73.94037,Entire home/apt,250,1,7,6/29/2019,1.06,2,5
27025577,Stunning Private Room with a *VIEW* Prime Location,197354631,Nina,Brooklyn,40.71538,-73.94148,Private room,67,30,3,6/3/2019,0.43,3,23
4384442,Bedroom in Crown Heights,7010789,Adriana,Brooklyn,40.67054,-73.95668,Private room,45,2,1,6/29/2016,0.03,1,0
7534543,Garden apt with private entrance,12215421,Brian,Brooklyn,40.66889,-73.97617,Entire home/apt,275,2,60,10/28/2018,1.26,1,0
27524142,Gorgeous Room With Private Entrance & Backyard,14278851,Alessandra,Queens,40.7043,-73.91137,Private room,50,5,2,12/3/2018,0.22,1,15
19183619,Large loft studio,3255732,Peter,Brooklyn,40.70527,-73.93057,Shared room,72,30,3,7/7/2018,0.13,1,0
30321732,NYC/UES Beautiful and Sunny one-bedroom apartment,227705254,Shula,Manhattan,40.76935,-73.9534,Entire home/apt,275,4,5,6/26/2019,0.7,1,77
7347350,Room in East Williamsburg 1 Block from L Train,6284410,Fiona,Brooklyn,40.70794,-73.93976,Private room,35,5,1,7/21/2016,0.03,1,0
11236273,Private furnished room in BK apartment,219970,Fely,Brooklyn,40.67648,-73.9634,Private room,36,1,19,5/31/2019,0.53,2,0
29936587,Bright and stylish bedroom 20min from Times Square,140930693,Max And Kathy,Bronx,40.81167,-73.92729,Private room,55,1,38,6/21/2019,4.75,2,301
13192097,Fab Studio Apt Nr Barclays Centre Off Road Parking,6281031,Lucy,Brooklyn,40.68066,-73.96696,Entire home/apt,136,2,169,6/24/2019,4.48,1,279
35328951,Lower East Side 2 Bedroom,45378115,Lianne,Manhattan,40.72247,-73.98838,Entire home/apt,185,3,1,6/12/2019,1,1,1
234870,Private Room With GREAT Location,1229984,John,Queens,40.74581,-73.95295,Private room,75,30,65,7/31/2017,0.74,3,219
5373703,Sunny Fort Greene Suite,10887881,Erin,Brooklyn,40.68943,-73.96635,Private room,85,1,28,3/27/2016,0.53,1,0
35642392,Entire apt in the hearth of EAST VILLAGE!,146623639,Fabiola,Manhattan,40.72478,-73.98297,Entire home/apt,250,4,0,,,1,4
29027424,"Brand new apartment in Queens, NY",38153613,Farzona,Queens,40.71047,-73.81562,Private room,350,4,1,10/7/2018,0.11,1,90
21485174,Large One Bedroom in NYC Brownstone,156060717,Pascale,Manhattan,40.81535,-73.94713,Entire home/apt,175,3,33,5/23/2019,1.61,1,1
6972673,Spacious one bedroom with en-suite,13698410,Rawan,Brooklyn,40.69489,-73.96496,Private room,80,7,12,6/25/2017,0.25,1,0
13059631,Nice room in up and coming Bushwick,15720806,Ralph,Brooklyn,40.69349,-73.93031,Private room,50,3,0,,,1,0
23554330,Turn-Key Studio - Upper East Side - great location,7951200,David,Manhattan,40.77825,-73.94719,Entire home/apt,135,12,4,12/1/2018,0.28,1,171
23979686,Pre-War 2BR Pad at Prospect Park,3894475,Kyle,Brooklyn,40.6678,-73.98106,Entire home/apt,150,2,0,,,3,0
33470580,Top Floor Two Bedroom at Top of Manhattan,19931875,Luz & Ruben,Manhattan,40.86774,-73.92401,Entire home/apt,99,5,3,5/22/2019,1.3,3,271
2392814,Room in Huge 3 Bedroom  L.E.S,12223914,Lakis,Manhattan,40.71968,-73.98726,Private room,75,1,0,,,1,0
32358099,sweet room to relax,236659049,Yesenia,Brooklyn,40.69169,-73.90429,Private room,40,1,3,4/20/2019,0.69,4,0
16381226,"ÐÐµ Ð´Ð¾Ñ€Ð¾Ð³Ð°Ñ ÐºÐ¾Ð¼Ð½Ð°Ñ‚Ð° Ð² ÐÑŒÑŽ-Ð™Ð¾Ñ€ÐºÐµ, Ð² Ð‘Ñ€ÑƒÐºÐ»Ð¸Ð½Ðµ",107291364,Ella,Brooklyn,40.57751,-73.98521,Shared room,50,2,1,12/18/2016,0.03,1,0
6822854,Two Story Room With Reclaimed Bed,23582893,Laramie,Brooklyn,40.6904,-73.91538,Private room,58,6,31,5/25/2019,0.63,8,147
29037588,Spacious Apartment Located By Central Park,212697613,Jon,Manhattan,40.78857,-73.97072,Entire home/apt,295,3,19,6/18/2019,2.16,1,77
19282891,Extra Large 1br in the heart of Astoria!,139573,Kristin,Queens,40.76272,-73.92656,Entire home/apt,150,7,1,9/12/2017,0.05,1,0
27907554,Quiet and clean room in the heart of Brooklyn,39285391,Siham,Brooklyn,40.68613,-73.92349,Private room,65,1,42,5/19/2019,3.99,2,67
26918753,Sala star sofacama amplio cerca al Aeropuerto.,202350344,Diana Carolina,Queens,40.76109,-73.88898,Private room,40,2,32,7/6/2019,2.86,2,236
18191456,Amazing Studio in Downtown Flushing,5962328,Alan,Queens,40.75933,-73.82313,Entire home/apt,115,30,3,5/24/2019,0.12,15,7
34485745,Midtown Manhattan Stunner - Private room,261632622,Royalton,Manhattan,40.75491,-73.98507,Private room,100,1,3,6/16/2019,3,9,318
18180304,"Cozy, Private Studio in Bedstuy, Brooklyn",7598580,Julia,Brooklyn,40.67943,-73.94435,Entire home/apt,90,6,1,10/3/2018,0.11,1,35
8029217,MASSIVE UNION SQ LOFT - Labor Day,36640518,Michelle,Manhattan,40.737,-73.99576,Entire home/apt,500,1,0,,,1,0
14577490,HUGE Studio-sized bedroom with own bath,10549144,Anne,Manhattan,40.7991,-73.96963,Private room,99,5,42,5/17/2019,1.21,2,29
35808316,Water View in Battery Park near Statue of Liberty,76572037,Lisa,Manhattan,40.70964,-74.01798,Entire home/apt,199,1,0,,,1,43
4274443,Wyndham 45 Midtown NYC,22131245,Roberta,Manhattan,40.75195,-73.97191,Private room,260,2,1,5/17/2016,0.03,1,177
1819623,Private room in sunny Bedstuy apartment,159011,Michael,Brooklyn,40.69493,-73.94161,Private room,53,3,35,6/21/2019,0.72,1,113
30486661,Furnished Brooklyn Room. Full-size bed. Fast WiFi.,137358866,Kazuya,Brooklyn,40.69076,-73.91296,Private room,43,30,0,,,103,236
6921984,The Perfect West Village Stay!,619693,Nick,Manhattan,40.73323,-74.00434,Entire home/apt,198,2,3,10/22/2016,0.07,1,0
29792926,Sun-lit downtown apartment in the West Village,224141746,Germaine,Manhattan,40.73176,-74.00428,Entire home/apt,179,7,3,5/24/2019,0.49,1,10
4773463,Bright new studio in heart of LIC,7156474,Haley,Queens,40.74651,-73.954,Entire home/apt,175,1,0,,,1,0
23080356,Private room in a cozy Hamilton Heights apartment,161846641,Shayna,Manhattan,40.83051,-73.94537,Private room,48,1,13,10/18/2018,0.77,1,0
8069765,Brooklyn Jeff L Huge Room and yard!,42623155,Edward,Brooklyn,40.70343,-73.92538,Private room,75,10,1,9/16/2015,0.02,1,0
3867705,5146-Doorman Pool!1 bedroom View,16098958,Jeremy & Laura,Manhattan,40.7937,-73.9659,Entire home/apt,185,30,2,7/16/2018,0.13,96,310
4438029,Chelsea High End Apartment,974868,Jackie,Manhattan,40.74635,-73.99604,Entire home/apt,360,3,28,4/22/2019,0.5,1,128
14608127,"Vibey Apartment, Empire State Bldg & Times Square!",90646927,Nicole,Manhattan,40.74496,-73.97867,Private room,100,2,11,6/23/2019,2.02,1,20
6553559,"City view, Long Island City 1 BR",33945670,Eli,Queens,40.74876,-73.94507,Entire home/apt,130,1,137,6/13/2019,2.82,2,197
5692492,Cozy room in unique artsy apartment,3148473,Maria,Manhattan,40.83891,-73.93758,Private room,45,1,10,9/4/2016,0.19,1,0
16414081,15 min to NYC-CITY VIEWS FROM ROOM! Safe/warm home,3722715,Laura,Brooklyn,40.69055,-73.95394,Private room,58,1,16,1/18/2019,0.52,2,8
27978257,1BR/Studio Superb for a professional (Hidden by Airbnb) Home,28190490,H,Manhattan,40.75435,-73.99744,Entire home/apt,90,4,6,4/7/2019,0.56,1,3
12053637,Forte Green Townhouse Room Rental,8456000,Brian,Brooklyn,40.69619,-73.96944,Private room,175,1,17,6/1/2019,1.51,2,179
107630,Sweet Historic Greenpoint Duplex,306739,Maya,Brooklyn,40.72911,-73.95493,Entire home/apt,175,3,248,6/20/2019,2.53,3,274
11407817,Wonderful apartment with view & Rooftop!!!!,9290968,Marco,Queens,40.77349,-73.92648,Entire home/apt,112,1,2,5/28/2017,0.07,1,0
26280662,"Huge room in beautiful park slope, by barclay ctr",30613046,Debbie,Brooklyn,40.68176,-73.97891,Private room,66,3,2,5/19/2019,1.03,2,87
18520516,Rare Designer-Decorated Loft in Prime Williamsburg,19355895,Nicolas,Brooklyn,40.71625,-73.96407,Entire home/apt,300,4,11,6/9/2019,0.44,1,94
7125323,Beautiful UWS apartment in doorman building,5549408,Aryeh,Manhattan,40.79033,-73.9729,Entire home/apt,140,2,4,10/26/2016,0.09,1,0
22103438,Dee's Rest Easy,161468583,Dee,Brooklyn,40.64429,-73.95732,Entire home/apt,22,2,35,4/29/2019,1.83,1,312
2619549,"Charming, Modern 2BR | Central Park",13347167,AFI Apartments,Manhattan,40.77265,-73.9574,Entire home/apt,145,30,1,9/30/2018,0.11,29,329
20902001,"Clean, bright room Williamsburg  near L and JMZ .",48276935,Alex,Brooklyn,40.71229,-73.95782,Private room,150,1,0,,,1,0
21623610,Small Guestroom 30 mins to Downtown Manhattan,90658585,Faye,Staten Island,40.63333,-74.08389,Private room,30,3,13,6/8/2019,0.7,3,176
2297192,2BD/2BA Manhattan Apt,11732741,Bryce,Manhattan,40.70825,-74.00495,Entire home/apt,1000,1,0,,,1,0
33728093,"Cozy Midtown West 1BR w/ roomy sundeck, gym, near Times Sq by Blueground",107434423,Blueground,Manhattan,40.75943,-73.98675,Entire home/apt,271,30,0,,,232,316
4457556,cozy queen for 2 in el barrio,22904933,Charlene,Manhattan,40.79849,-73.93843,Private room,92,3,48,6/17/2019,0.94,2,115
35713272,Bright & Modern East Village Apartment,268631641,Harris,Manhattan,40.72198,-73.97678,Private room,97,1,1,6/20/2019,1,1,1
19280591,â™› Private & Beautiful West Village Townhouse 2BR,2474293,Colleen,Manhattan,40.7316,-74.00212,Entire home/apt,210,5,53,7/2/2019,2.27,1,148
29800915,Entire floor (private entrance) w/ 1 BR in NYC,224206042,Jose,Bronx,40.86116,-73.86248,Entire home/apt,55,3,26,6/25/2019,3.36,1,349
35496484,Sophisticated Midtown/Hell's Kitchen Apartment,267046022,Jacquelyn,Manhattan,40.76369,-73.991,Entire home/apt,275,4,0,,,1,59
16755891,"Hip, Vibrant, COLORFUL Downtown Manhattan 1 Bed",21126633,Evan,Manhattan,40.71489,-73.99459,Entire home/apt,200,2,45,7/3/2019,1.64,1,159
7842671,Bedroom in Soho/Nolita Two-bedroom,3599088,Chris,Manhattan,40.72113,-73.99465,Private room,59,2,10,2/18/2018,0.21,2,0
536578,Nice and clean private space in Bklyn loft.,2635819,Fabrizio,Brooklyn,40.7014,-73.91333,Private room,59,10,19,6/20/2019,0.27,1,0
25348369,Aug 1st Park Slope roommate wanted-3 mos.,702103,Sherry,Brooklyn,40.66736,-73.98546,Private room,48,60,0,,,1,342
20527413,"Spacious, 2 Story Suburban Retreat in the LES",54401544,Cassidy,Manhattan,40.71898,-73.98472,Private room,133,2,1,12/3/2017,0.05,1,0
21277145,Sunny full floor apartment in Sunset Park,153921305,Andrew & Mary,Brooklyn,40.64699,-74.01404,Entire home/apt,120,2,54,6/23/2019,2.59,1,90
33608666,Beautiful Chelsea Townhouse bedroom,236668588,Jen,Manhattan,40.7461,-74.00329,Private room,110,1,10,6/10/2019,3.49,2,108
27132152,The Mavis,166809666,Derrick,Manhattan,40.80603,-73.94114,Entire home/apt,275,2,27,6/25/2019,2.87,1,29
9864900,SPACIOUS MIDTOWN APT WITH BACKYARD,50770601,Diana,Manhattan,40.75622,-73.96467,Entire home/apt,229,1,0,,,5,306
29957848,Beautiful UWS Apt. \\ 4 mins from Central Park,74595855,Alon,Manhattan,40.77951,-73.97765,Entire home/apt,200,5,3,5/26/2019,0.49,1,0
34602077,Spacious 1 bedroom apartment 15min from Manhattan,261055465,Regan,Queens,40.76424,-73.92351,Entire home/apt,125,3,1,5/24/2019,0.65,1,13
9841191,Cozy Studio in the Heart of the UWS,25131945,Abigail,Manhattan,40.78528,-73.98091,Entire home/apt,99,2,5,4/30/2017,0.12,1,0
31947645,Brodway- Double Double Room,224414117,Gabriel,Manhattan,40.75628,-73.99643,Private room,299,1,0,,,30,365
30663246,"Greenpoint Summer Stunner, perfect for families",229577914,James,Brooklyn,40.72681,-73.95359,Entire home/apt,150,5,1,12/31/2018,0.16,1,48
32722385,Large bright room in Brooklyn artist's apartment!,6753972,July,Brooklyn,40.68362,-73.95692,Private room,60,1,1,5/26/2019,0.67,1,95
24379887,"SUITE- PRIVATE 1/2 BATH, 4 BEDS IN WILLIAMSBURG!!",184004979,Ken And Andy,Brooklyn,40.70914,-73.961,Private room,130,3,59,6/19/2019,3.93,2,282
3933059,Where Love and Happiness Live,20377328,MaryEllen,Manhattan,40.85749,-73.93258,Entire home/apt,80,1,4,12/7/2015,0.07,1,0
34146835,Massive Private Bedroom in Brooklyn Heights,2119428,Ori,Brooklyn,40.69699,-73.9936,Private room,125,3,9,7/5/2019,4.58,1,252
29052179,Entire suite with breathtaking views of NYC,145981682,Simi,Manhattan,40.75866,-73.98535,Entire home/apt,850,1,24,6/19/2019,3.51,3,269
30590361,"Bright, Spacious, & Cheerful! 5min walk to Metro L",154981576,Bedly Bushwick,Brooklyn,40.70048,-73.91201,Private room,37,30,1,5/31/2019,0.75,9,45
6655786,"Sunny, modern 1 bedroom condo",7088466,Carly,Brooklyn,40.67904,-73.967,Entire home/apt,165,2,13,7/4/2016,0.27,1,0
19655186,Spacious Prewar South Bronx Apartment,138359603,Anamaria,Bronx,40.82153,-73.92683,Entire home/apt,140,2,2,8/9/2017,0.08,1,0
8160542,Private Balcony and views of WTC!,43075550,Leyla,Manhattan,40.72018,-74.00981,Private room,100,1,18,6/22/2019,0.38,1,31
13000007,Bright Sunny Spacious Apt in Historic Neighborhood,124866,Addie,Brooklyn,40.68985,-73.99311,Entire home/apt,90,5,18,5/8/2019,0.87,1,2
21456,Light-filled classic Central Park ,42032,Dana,Manhattan,40.79764,-73.96177,Entire home/apt,140,3,81,7/7/2019,0.71,1,198
864790,PEACEFUL SHARE BY CENTRAL PARK,4538664,Nicole,Manhattan,40.77366,-73.98574,Private room,125,4,77,5/25/2019,0.99,1,326
1614817,PRIME apartment in East Village!,5283853,Chara,Manhattan,40.73082,-73.98693,Entire home/apt,160,2,44,1/1/2018,0.64,2,0
29874717,Lovely room in Brooklyn,223620306,Xavier,Brooklyn,40.69725,-73.91181,Shared room,95,1,0,,,1,0
19889348,Upper East Dream Apartment Stunning 1 Bed Room.,69108319,Varun,Manhattan,40.77108,-73.9485,Entire home/apt,115,2,0,,,1,0
609213,"Cozy 1BR apart. in Prospect Hts, BK",3019795,Marta,Brooklyn,40.67293,-73.96399,Entire home/apt,125,5,7,12/31/2015,0.08,1,0
30203891,"Classic, yet Unconventional Tribeca NYC Extra Room",221595358,Karen,Manhattan,40.71941,-74.00856,Private room,80,1,38,6/28/2019,5.04,2,329
30594645,Newly renovated with elevator room 3,125961131,David,Manhattan,40.71217,-73.99483,Private room,75,1,41,6/18/2019,5.97,3,2
9110135,Affordable stay in NYC,7486909,Allie,Manhattan,40.79311,-73.93928,Entire home/apt,110,1,85,5/6/2019,1.9,1,304
14692426,Big & Bright Hamilton Heights Manhattan Bedroom,91364768,Richard,Manhattan,40.82722,-73.9431,Private room,100,4,42,6/29/2019,1.37,1,62
12155351,"Cute Apt, heart of east Village!",34507633,Paul,Manhattan,40.72772,-73.97978,Private room,80,1,1,5/26/2016,0.03,1,0
1987949,3 Bedroom Apt. in Washington Height,10252755,Lauren,Manhattan,40.84082,-73.93896,Entire home/apt,145,3,1,1/2/2014,0.01,1,0
4293935,Beautiful  brownstone room,1141935,Ana,Brooklyn,40.67391,-73.9472,Private room,99,1,74,6/9/2019,1.34,3,290
20421016,Comfortable studio by the park!,4296770,Leif,Brooklyn,40.6569,-73.9568,Entire home/apt,70,3,13,4/3/2018,0.57,1,0
18471232,Brooklyn Home away from Home,4894044,Azzie,Brooklyn,40.66515,-73.95186,Private room,100,1,28,6/24/2019,1.92,1,88
850097,Beautiful 1BD in the West Village,4438960,Taleah,Manhattan,40.73118,-74.0029,Entire home/apt,235,2,97,4/10/2019,1.47,1,40
3782283,HUGE space at the heart of Meatpacking - Chelsea .,7196556,Eilon,Manhattan,40.73986,-74.00035,Entire home/apt,150,2,1,9/1/2014,0.02,1,0
6882689,Cool centrally located LES apt.,4040200,Bobby,Manhattan,40.71952,-73.98535,Entire home/apt,198,2,17,4/5/2016,0.35,1,0
3530122,Cozy Harlem Flat!,228012,Kev,Manhattan,40.81792,-73.94236,Entire home/apt,135,5,76,7/6/2019,1.28,1,257
16133127,Cozy Alphabet City bedroom with private patio,105025187,Anima,Manhattan,40.72624,-73.978,Private room,49,3,1,8/4/2017,0.04,2,0
10824421,"Large Apartment in Greenpoint, BK",7911103,David,Brooklyn,40.72639,-73.94764,Entire home/apt,205,2,0,,,1,0
30334838,Refined private room next to Columbia University,126653377,Sergii,Manhattan,40.80384,-73.95754,Private room,63,30,1,4/1/2019,0.3,6,364
32043671,"Cozy room in Artistic apt in Little Italy, SoHo",240248599,Sapir,Manhattan,40.71918,-73.99536,Private room,125,3,1,4/28/2019,0.42,1,1
4704813,New York Upper East Side Luxury Apt,24319884,Pete & Laurie,Manhattan,40.77429,-73.95628,Entire home/apt,235,7,8,8/29/2017,0.16,1,0
9426418,Modern Williamsburg Apartment,32725953,Andrew,Brooklyn,40.7197,-73.95519,Entire home/apt,100,4,0,,,1,0
16775958,The Happy Hideaway,4232532,Jenn,Brooklyn,40.6618,-73.98234,Entire home/apt,144,2,12,1/1/2019,0.9,2,0
34251397,"Nice House, clean space",258518165,Andres,Queens,40.74966,-73.75328,Private room,80,1,0,,,1,289
21868933,Gorgeous Home with Private Terrace: Union Square!,9282079,Justine,Manhattan,40.73581,-73.98918,Entire home/apt,245,4,12,5/25/2019,0.62,1,0
34179924,Comfy Room in the Heart of Queens,258058607,Raul,Queens,40.74444,-73.896,Private room,125,1,0,,,1,90
32954828,Madison Flat,30168484,Eric,Brooklyn,40.68671,-73.93886,Entire home/apt,120,4,8,6/18/2019,2.29,1,126
29741023,"Bright, cozy and large room in Manhattan - ATrain",20579643,Denis,Manhattan,40.83627,-73.94329,Private room,40,2,1,6/3/2019,0.83,1,51
19640913,Cozy Room In Perfect Location!,129627362,Florangie,Manhattan,40.85039,-73.93855,Private room,70,2,9,4/6/2018,0.37,1,8
655783,Chic Luxe 1BR 1.5BA 900sf -Midtown ,3301845,Alana,Manhattan,40.75663,-73.96681,Entire home/apt,285,7,10,7/6/2019,3.53,1,0
2288762,Large sun-filled Studio: Murray Hill,11691665,Lauren,Manhattan,40.74398,-73.97662,Entire home/apt,152,1,5,1/5/2018,0.14,1,0
826388,"Spacious & Comfy, Top of Central Pk",359447,Adrian,Manhattan,40.80394,-73.9506,Private room,69,4,18,4/25/2019,0.23,1,280
35253668,Room/house nearby JFK airport Spri,264043510,Ken,Queens,40.6624,-73.76348,Private room,60,1,2,6/26/2019,2,6,179
4132116,Beautiful house top floor 1-3 large bedrooms,15908653,Gil,Brooklyn,40.63268,-73.96059,Private room,120,2,114,4/7/2019,1.96,2,312
29612338,Instagrammers Dream Loft,1286471,Peter,Brooklyn,40.69487,-73.95583,Entire home/apt,200,2,1,5/27/2019,0.68,1,6
4179420,Cozy victorian peace of mind ,21682640,Clarise,Brooklyn,40.64251,-73.9597,Private room,65,30,0,,,2,365
3897387,Bed & Bath in Park Slope Mansion,20177472,Virginia,Brooklyn,40.67927,-73.97434,Private room,125,2,117,6/30/2019,1.99,1,270
11419133,Private sunny room in Chelsea,6034691,Eleena,Manhattan,40.74448,-73.99221,Private room,80,40,2,12/20/2016,0.05,1,0
